Date,Session source / medium,Device category,Browser,Language,Page path and screen class,Landing page,Country,City,Total users,Sessions,Engaged sessions,Average session length (sec),Views,Conversions,Revenue,Calc Goals
2022-12-20,(direct) / (none),mobile,Safari,English,/event-details/winter-start-celebration/order/fd9a5a85-97bc-4429-a381-9ef33ac2df68/success%3Ftoken=,/event-details/winter-start-celebration/order/fd9a5a85-97bc-4429-a381-9ef33ac2df68/success?token=JWS.eyJraWQiOiJpb21iOUJ0eSIsImFsZyI6IkhTMjU2In0.eyJkYXRhIjoie1wiaW5zdGFuY2VJZFwiOlwiZWNkNThmYzAtOTgzNC00MGIxLTk5NTUtNjY5ZTE5MjFkMWI1XCIsXCJldmVudElkXCI6XCJkZDIxY2FhMS1mOTBhLTQzYzQtOTNjZS05MjU1M2IyZjliZDhcIixcInRpY2tldE51bWJlclwiOm51bGwsXCJvcmRlck51bWJlclwiOlwiMlNXUC1CMjdNLTVYM1wiLFwiZXhwaXJlc1,United States,Tempe,1,1,0,0,1,0,,below
2022-12-20,(direct) / (none),mobile,Safari,Indonesian,/,/,Indonesia,Jakarta,1,1,1,1,2,0,,below
2022-12-20,apps.wix.com / referral,desktop,Chrome,English,/event-details/winter-start-celebration,/event-details/winter-start-celebration,United States,Marana,1,1,1,247,2,0,,below
2022-12-20,apps.wix.com / referral,desktop,Chrome,English,/event-details/winter-start-celebration/order/13c4101c-c962-455a-9ee9-c9a4f1d0e3fc/success,/event-details/winter-start-celebration,United States,Marana,1,1,0,0,1,0,,below
2022-12-20,apps.wix.com / referral,desktop,Chrome,English,/event-details/winter-start-celebration/order/13c4101c-c962-455a-9ee9-c9a4f1d0e3fc/success%3FeventI,/event-details/winter-start-celebration,United States,Marana,1,1,0,0,1,0,,below
2022-12-20,apps.wix.com / referral,desktop,Chrome,English,/event-details/winter-start-celebration/ticket-form,/event-details/winter-start-celebration,United States,Marana,1,1,0,32,1,0,,below
2022-12-20,duckduckgo / organic,desktop,Safari,English,/event-details/winter-start-celebration,/event-details/winter-start-celebration,United States,Tucson,1,1,1,0,2,0,,below
2022-12-20,duckduckgo / organic,mobile,Safari,English,/classes,/winterstart,United States,Willcox,1,1,0,49,2,2,,below
2022-12-20,duckduckgo / organic,mobile,Safari,English,/event-details/adult-lucid-dance,/winterstart,United States,Willcox,1,1,0,15,2,0,,below
2022-12-20,duckduckgo / organic,mobile,Safari,English,/event-details/community-workshop-into-winter-start-performance-festival,/winterstart,United States,Willcox,1,1,0,18,2,0,,below
2022-12-20,duckduckgo / organic,mobile,Safari,English,/winterstart,/winterstart,United States,Willcox,1,1,1,12,4,0,,below
2022-12-20,facebook.com / referral,desktop,Chrome,English,/,/?fbclid=IwAR3-_NgwSMnIh0cK_QE0dCi4xV-Wh6AdXNizKcLyA9j8M0bydXgmrbaDIbc,United States,Forest City,1,1,1,0,1,0,,below
2022-12-20,facebook.com / referral,desktop,Chrome,English,/%3Ffbclid=IwAR3-_NgwSMnIh0cK_QE0dCi4xV-Wh6AdXNizKcLyA9j8M0bydXgmrbaDIbc,/?fbclid=IwAR3-_NgwSMnIh0cK_QE0dCi4xV-Wh6AdXNizKcLyA9j8M0bydXgmrbaDIbc,United States,Forest City,1,1,0,0,1,0,,below
2022-12-20,google / organic,desktop,Chrome,English,/,(not set),United States,Tucson,1,1,0,0,0,0,,below
2022-12-20,google / organic,desktop,Chrome,English,/,/,United States,Tucson,1,1,1,12,4,0,,below
2022-12-20,google / organic,desktop,Chrome,English,/,/event-details/a-summer-,United States,Milwaukee,1,1,0,15,2,0,,below
2022-12-20,google / organic,desktop,Chrome,English,/classes,/,United States,Tucson,1,1,0,63,4,4,,below
2022-12-20,google / organic,desktop,Chrome,English,/classes,/events-shows,United States,Tucson,1,1,0,10,2,2,,below
2022-12-20,google / organic,desktop,Chrome,English,/event-details/a-summer-,(not set),United States,Tucson,1,1,1,14,0,0,,below
2022-12-20,google / organic,desktop,Chrome,English,/event-details/a-summer-,/event-details/a-summer-,United States,Milwaukee,1,1,1,13,2,0,,below
2022-12-20,google / organic,desktop,Chrome,English,/event-details/winter-start-celebration,/events-shows,United States,Tucson,1,1,0,8,2,0,,below
2022-12-20,google / organic,desktop,Chrome,English,/event-details/winter-start-celebration/order/cf5b81f9-ecd3-43eb-9c65-ec909f25b624/success,/events-shows,United States,Tucson,1,1,0,8,1,0,,below
2022-12-20,google / organic,desktop,Chrome,English,/event-details/winter-start-celebration/ticket-form,/events-shows,United States,Tucson,1,1,0,19,1,1,,below
2022-12-20,google / organic,desktop,Chrome,English,/events-shows,/events-shows,United States,Tucson,1,1,1,0,2,0,,below
2022-12-20,google / organic,desktop,Chrome,English,/studio-y-info,/,United States,Tucson,1,1,0,31,2,0,,below
2022-12-20,google / organic,desktop,Chrome,English,/winterstart,/events-shows,United States,Tucson,1,1,0,18,2,0,,below
2022-12-20,google / organic,desktop,Firefox,English,/winterstart,/winterstart,United States,Casas Adobes,1,1,1,9,2,0,,below
2022-12-20,google / organic,desktop,Safari,English,/product-page/bob-dylan-tom-petty-true-confessions-authentic-concert-tour-t-shirt,(not set),United States,Healdsburg,1,1,0,0,0,0,,below
2022-12-20,google / organic,mobile,Chrome,English,/,/,United States,Cambridge,1,1,1,13,4,0,,below
2022-12-20,google / organic,mobile,Chrome,English,/classes,/,United States,Cambridge,1,1,0,8,2,2,,below
2022-12-20,google / organic,mobile,Chrome,English,/event-details/winter-start-celebration,/,United States,Cambridge,1,1,0,17,2,0,,below
2022-12-20,google / organic,mobile,Chrome,English,/winterstart,/winterstart,United States,(not set),1,1,1,90,2,0,,below
2022-12-20,google / organic,mobile,Chrome,English,/winterstart,/winterstart,United States,Phoenix,1,1,1,26,2,0,,below
2022-12-20,google / organic,mobile,Safari,English,/,/,United States,Granby,1,1,1,0,2,0,,below
2022-12-20,google / organic,mobile,Safari,English,/,/,United States,Grand Lake,1,1,1,5,1,0,,below
2022-12-20,google / organic,mobile,Safari,English,/,/,United States,Phoenix,1,1,1,0,2,0,,below
2022-12-20,google / organic,mobile,Safari,English,/,/winterstart,United States,Los Angeles,1,1,0,16,2,0,,below
2022-12-20,google / organic,mobile,Safari,English,/classes,/,United States,Grand Lake,1,1,0,15,1,1,,below
2022-12-20,google / organic,mobile,Safari,English,/classes,/,United States,Phoenix,1,1,0,57,2,2,,below
2022-12-20,google / organic,mobile,Safari,English,/event-details/winter-start-celebration,/,United States,Grand Lake,1,1,0,0,2,0,,below
2022-12-20,google / organic,mobile,Safari,English,/event-details/winter-start-celebration,/,United States,Phoenix,1,1,0,30,2,0,,below
2022-12-20,google / organic,mobile,Safari,English,/event-details/winter-start-celebration,/,United States,Tempe,1,1,0,116,0,0,,below
2022-12-20,google / organic,mobile,Safari,English,/event-details/winter-start-celebration/order/fd9a5a85-97bc-4429-a381-9ef33ac2df68/success,/,United States,Tempe,1,1,0,27,1,0,,below
2022-12-20,google / organic,mobile,Safari,English,/event-details/winter-start-celebration/ticket-form,/,United States,Tempe,1,1,0,96,1,1,,below
2022-12-20,google / organic,mobile,Safari,English,/shop,/winterstart,United States,Los Angeles,1,1,0,4,2,0,,below
2022-12-20,google / organic,mobile,Safari,English,/videos-performances,/winterstart,United States,Los Angeles,1,1,0,26,2,0,,below
2022-12-20,google / organic,mobile,Safari,English,/winterstart,(not set),United States,Idaho Falls,1,1,0,4,0,0,,below
2022-12-20,google / organic,mobile,Safari,English,/winterstart,(not set),United States,Red Lodge,1,1,1,0,0,0,,below
2022-12-20,google / organic,mobile,Safari,English,/winterstart,/winterstart,United States,Bullhead City,1,1,1,13,2,0,,below
2022-12-20,google / organic,mobile,Safari,English,/winterstart,/winterstart,United States,Los Angeles,1,1,1,67,4,0,,below
2022-12-20,google / organic,tablet,Chrome,English,/event-details/winter-start-celebration,/event-details/winter-start-celebration,United States,Catalina Foothills,1,1,1,0,2,0,,below
2022-12-20,google / organic,tablet,Safari,English,/classes,/winterstart,United States,Catalina Foothills,1,1,0,17,2,2,,below
2022-12-20,google / organic,tablet,Safari,English,/photos,/winterstart,United States,Catalina Foothills,1,1,0,80,2,0,,below
2022-12-20,google / organic,tablet,Safari,English,/staff,/winterstart,United States,Catalina Foothills,1,1,0,75,2,0,,below
2022-12-20,google / organic,tablet,Safari,English,/winterstart,/winterstart,United States,Catalina Foothills,1,1,1,40,2,0,,below
2022-12-20,l.instagram.com / referral,mobile,Android Webview,English,/event-details/winter-start-celebration,/event-details/winter-start-celebration,United States,Tucson,1,1,0,0,1,0,,below
2022-12-20,l.instagram.com / referral,mobile,Safari (in-app),English,/classes,/event-details/winter-start-celebration,United States,Albuquerque,1,1,0,102,4,4,,below
2022-12-20,l.instagram.com / referral,mobile,Safari (in-app),English,/event-details/adult-contemporary-dance,/event-details/winter-start-celebration,United States,Albuquerque,1,1,0,40,2,0,,below
2022-12-20,l.instagram.com / referral,mobile,Safari (in-app),English,/event-details/community-workshop-into-winter-start-performance-festival,/event-details/winter-start-celebration,United States,Albuquerque,1,1,0,0,2,0,,below
2022-12-20,l.instagram.com / referral,mobile,Safari (in-app),English,/event-details/winter-start-celebration,/event-details/winter-start-celebration,United States,Albuquerque,1,1,1,44,3,0,,below
2022-12-20,l.instagram.com / referral,mobile,Safari (in-app),English,/event-details/winter-start-celebration,/event-details/winter-start-celebration?fbclid=PAAaZbz2vCd_inbIhsA4Be_XknCjXr5jBLWGolMXwUmxRumxNnIKZzf13d908,United States,Tucson,1,1,1,16,1,0,,below
2022-12-20,l.instagram.com / referral,mobile,Safari (in-app),English,/event-details/winter-start-celebration,/event-details/winter-start-celebration?fbclid=PAAaaRC4JcN7zvqDIBXJrZJ5DX8biah8G0lq9__HYHE_h6jmGKd9W8xVSgAkc,United States,Phoenix,1,1,1,0,1,0,,below
2022-12-20,l.instagram.com / referral,mobile,Safari (in-app),English,/event-details/winter-start-celebration%3Ffbclid=PAAaZbz2vCd_inbIhsA4Be_XknCjXr5jBLWGolMXwUmxRumxNn,/event-details/winter-start-celebration?fbclid=PAAaZbz2vCd_inbIhsA4Be_XknCjXr5jBLWGolMXwUmxRumxNnIKZzf13d908,United States,Tucson,1,1,0,0,1,0,,below
2022-12-20,l.instagram.com / referral,mobile,Safari (in-app),English,/event-details/winter-start-celebration%3Ffbclid=PAAaaRC4JcN7zvqDIBXJrZJ5DX8biah8G0lq9__HYHE_h6jmGK,/event-details/winter-start-celebration?fbclid=PAAaaRC4JcN7zvqDIBXJrZJ5DX8biah8G0lq9__HYHE_h6jmGKd9W8xVSgAkc,United States,Phoenix,1,1,0,0,1,0,,below
2022-12-20,l.instagram.com / referral,mobile,Safari (in-app),English,/event-details/winter-start-celebration/ticket-form,/event-details/winter-start-celebration?fbclid=PAAaZbz2vCd_inbIhsA4Be_XknCjXr5jBLWGolMXwUmxRumxNnIKZzf13d908,United States,Tucson,1,1,0,1,1,0,,below
2022-12-21,(direct) / (none),desktop,Chrome,Chinese,/event-details/adult-lucid-dance,(not set),China,(not set),1,1,0,0,0,0,,below
2022-12-21,(direct) / (none),desktop,Chrome,English,/,/,United States,Catalina Foothills,1,1,1,0,2,0,,below
2022-12-21,(direct) / (none),desktop,Chrome,English,/classes,/,United States,Catalina Foothills,1,1,0,51,2,2,,below
2022-12-21,(direct) / (none),desktop,Chrome,English,/classes,/winterstart,United States,Tucson,1,1,0,118,1,1,,below
2022-12-21,(direct) / (none),desktop,Chrome,English,/classes/,/classes/,France,(not set),1,1,1,0,2,2,,below
2022-12-21,(direct) / (none),desktop,Chrome,English,/classes/,/classes/,United States,(not set),1,1,1,0,2,2,,below
2022-12-21,(direct) / (none),desktop,Chrome,English,/event-details/winter-start-celebration,(not set),United States,Tucson,1,1,0,0,0,0,,below
2022-12-21,(direct) / (none),desktop,Chrome,English,/event-details/winter-start-celebration,/event-details/winter-start-celebration,United States,Des Moines,1,1,0,0,1,0,,below
2022-12-21,(direct) / (none),desktop,Chrome,English,/event-details/winter-start-celebration,/winterstart,United States,Tucson,1,1,0,0,2,0,,below
2022-12-21,(direct) / (none),desktop,Chrome,English,/events-shows,/winterstart,United States,Tucson,1,1,0,5,1,0,,below
2022-12-21,(direct) / (none),desktop,Chrome,English,/winterstart,/winterstart,United States,Tucson,1,1,1,11,1,0,,below
2022-12-21,(direct) / (none),desktop,Firefox,English,/,/more,United States,(not set),1,1,0,35,1,0,,below
2022-12-21,(direct) / (none),desktop,Firefox,English,/classes/,/classes/,United States,Boardman,2,2,2,0,4,4,,below
2022-12-21,(direct) / (none),desktop,Firefox,English,/more,/more,United States,(not set),1,1,1,13,1,0,,below
2022-12-21,(direct) / (none),desktop,Safari,English,/,/,United States,Phoenix,1,1,0,1,1,0,,below
2022-12-21,(direct) / (none),desktop,Safari,English,/,/,United States,Tempe,1,1,1,0,2,0,,below
2022-12-21,(direct) / (none),desktop,Safari,English,/classes,/,United States,Tempe,1,1,0,182,2,2,,below
2022-12-21,(direct) / (none),mobile,Chrome,English,/,/,United States,Las Vegas,2,2,2,10,6,0,,below
2022-12-21,(direct) / (none),mobile,Chrome,English,/,/,United States,Tucson,1,1,1,15,2,1,,below
2022-12-21,(direct) / (none),mobile,Chrome,English,/classes,/,United States,Las Vegas,1,1,0,26,2,2,,below
2022-12-21,(direct) / (none),mobile,Chrome,English,/event-details/winter-start-celebration,/,United States,Las Vegas,1,1,0,24,2,0,,below
2022-12-21,(direct) / (none),mobile,Chrome,English,/event-details/winter-start-celebration,/event-details/winter-start-celebration,United States,Tucson,1,2,2,49.5,4,0,,below
2022-12-21,(direct) / (none),mobile,Chrome,English,/event-details/winter-start-celebration/ticket-form,/event-details/winter-start-celebration,United States,Tucson,1,1,0,1,1,0,,below
2022-12-21,(direct) / (none),mobile,Chrome,English,/winterstart,/winterstart,United States,Tucson,1,1,1,14,2,0,,below
2022-12-21,(direct) / (none),mobile,Safari,English,/,(not set),United States,Portales,1,1,0,5,0,0,,below
2022-12-21,(direct) / (none),mobile,Safari,English,/,/,Bosnia & Herzegovina,Sarajevo,1,2,2,4,4,0,,below
2022-12-21,(direct) / (none),mobile,Safari,English,/,/,United States,Bigfork,1,1,1,0,2,0,,below
2022-12-21,(direct) / (none),mobile,Safari,English,/,/,United States,Carlsbad,1,1,1,0,2,0,,below
2022-12-21,(direct) / (none),mobile,Safari,English,/,/,United States,Durango,1,1,1,0,2,0,,below
2022-12-21,(direct) / (none),mobile,Safari,English,/,/,United States,El Paso,1,1,1,56,4,0,,below
2022-12-21,(direct) / (none),mobile,Safari,English,/,/,United States,Granby,1,1,1,6,2,1,,below
2022-12-21,(direct) / (none),mobile,Safari,English,/,/,United States,Great Falls,1,1,0,256,3,1,,below
2022-12-21,(direct) / (none),mobile,Safari,English,/,/,United States,Kalispell,1,1,0,20,2,0,,below
2022-12-21,(direct) / (none),mobile,Safari,English,/,/,United States,Morgan,1,1,0,0,1,0,,below
2022-12-21,(direct) / (none),mobile,Safari,English,/,/,United States,Tempe,2,3,2,12.33,6,3,,below
2022-12-21,(direct) / (none),mobile,Safari,English,/,/?tx=7JA37450WT3715441&st=Completed&amt=15.00&cc=USD&cm=&item_number=GGZZS683ZUPJN&item_name=livelystep!%20Dance,United States,Tempe,1,1,1,0,1,1,,below
2022-12-21,(direct) / (none),mobile,Safari,English,/,/?tx=8GF94373CA557570M&st=Completed&amt=20.00&cc=USD&cm=&item_number=GGZZS683ZUPJN&item_name=livelystep!%20Dance,United States,Freedom,1,1,1,0,1,0,,below
2022-12-21,(direct) / (none),mobile,Safari,English,/,/classes,United States,Burlington,1,1,1,0,0,0,,below
2022-12-21,(direct) / (none),mobile,Safari,English,/,/event-details/winter-start-celebration/order/cc8519c0-9ebb-4593-a35c-2ab0267980f4/success?token=JWS.eyJraWQiOiJpb21iOUJ0eSIsImFsZyI6IkhTMjU2In0.eyJkYXRhIjoie1wiaW5zdGFuY2VJZFwiOlwiZWNkNThmYzAtOTgzNC00MGIxLTk5NTUtNjY5ZTE5MjFkMWI1XCIsXCJldmVudElkXCI6XCJkZDIxY2FhMS1mOTBhLTQzYzQtOTNjZS05MjU1M2IyZjliZDhcIixcInRpY2tldE51bWJlclwiOm51bGwsXCJvcmRlck51bWJlclwiOlwiMlNXUy1aWFNDLTVaSFwiLFwiZXhwaXJlc1,United States,Phoenix,1,1,0,2,2,0,,below
2022-12-21,(direct) / (none),mobile,Safari,English,/%3Ftx=50M154776S981264N&st=Completed&amt=10.00&cc=USD&cm=&item_number=GGZZS683ZUPJN&item_name=livelystep!%2,/,United States,Tempe,1,1,0,0,1,0,,below
2022-12-21,(direct) / (none),mobile,Safari,English,/%3Ftx=7JA37450WT3715441&st=Completed&amt=15.00&cc=USD&cm=&item_number=GGZZS683ZUPJN&item_name=livelystep!%2,/?tx=7JA37450WT3715441&st=Completed&amt=15.00&cc=USD&cm=&item_number=GGZZS683ZUPJN&item_name=livelystep!%20Dance,United States,Tempe,1,1,0,0,1,0,,below
2022-12-21,(direct) / (none),mobile,Safari,English,/%3Ftx=8GF94373CA557570M&st=Completed&amt=20.00&cc=USD&cm=&item_number=GGZZS683ZUPJN&item_name=livelystep!%2,/,United States,Morgan,1,1,0,0,1,0,,below
2022-12-21,(direct) / (none),mobile,Safari,English,/%3Ftx=8GF94373CA557570M&st=Completed&amt=20.00&cc=USD&cm=&item_number=GGZZS683ZUPJN&item_name=livelystep!%2,/?tx=8GF94373CA557570M&st=Completed&amt=20.00&cc=USD&cm=&item_number=GGZZS683ZUPJN&item_name=livelystep!%20Dance,United States,Freedom,1,1,0,0,1,0,,below
2022-12-21,(direct) / (none),mobile,Safari,English,/%3Ftx=8XW00112C81779635&st=Completed&amt=10.00&cc=USD&cm=&item_number=GGZZS683ZUPJN&item_name=livelystep!%2,/,United States,Great Falls,1,1,0,0,1,0,,below
2022-12-21,(direct) / (none),mobile,Safari,English,/classes,(not set),United States,Glendive,1,1,0,0,0,0,,below
2022-12-21,(direct) / (none),mobile,Safari,English,/classes,/,United States,(not set),1,1,0,149,2,2,,below
2022-12-21,(direct) / (none),mobile,Safari,English,/classes,/,United States,Durango,1,1,0,21,2,2,,below
2022-12-21,(direct) / (none),mobile,Safari,English,/classes,/,United States,El Paso,1,1,0,8,2,2,,below
2022-12-21,(direct) / (none),mobile,Safari,English,/classes,/,United States,Tempe,1,1,0,27,2,2,,below
2022-12-21,(direct) / (none),mobile,Safari,English,/classes,/?tx=8GF94373CA557570M&st=Completed&amt=20.00&cc=USD&cm=&item_number=GGZZS683ZUPJN&item_name=livelystep!%20Dance,United States,Freedom,1,1,0,64,2,2,,below
2022-12-21,(direct) / (none),mobile,Safari,English,/classes,/classes,United States,Julesburg,1,1,0,26,0,0,,below
2022-12-21,(direct) / (none),mobile,Safari,English,/classes,/classes,United States,Rawlins,1,1,0,17,1,1,,below
2022-12-21,(direct) / (none),mobile,Safari,English,/classes,/winterstart,United States,Waterflow,1,1,0,25,2,2,,below
2022-12-21,(direct) / (none),mobile,Safari,English,/event-details/aerial-community-class-youth-adult,/,United States,(not set),1,1,0,285,2,0,,below
2022-12-21,(direct) / (none),mobile,Safari,English,/event-details/winter-start-celebration,/,United States,Durango,1,1,0,12,2,0,,below
2022-12-21,(direct) / (none),mobile,Safari,English,/event-details/winter-start-celebration,/event-details/winter-start-celebration,United States,Cortez,1,1,1,47,2,0,,below
2022-12-21,(direct) / (none),mobile,Safari,English,/event-details/winter-start-celebration,/event-details/winter-start-celebration,United States,Phoenix,1,1,1,35,4,0,,below
2022-12-21,(direct) / (none),mobile,Safari,English,/event-details/winter-start-celebration,/event-details/winter-start-celebration,United States,Prebruno Valley,1,1,1,0,2,0,,below
2022-12-21,(direct) / (none),mobile,Safari,English,/event-details/winter-start-celebration,/event-details/winter-start-celebration/order/cc8519c0-9ebb-4593-a35c-2ab0267980f4/success?token=JWS.eyJraWQiOiJpb21iOUJ0eSIsImFsZyI6IkhTMjU2In0.eyJkYXRhIjoie1wiaW5zdGFuY2VJZFwiOlwiZWNkNThmYzAtOTgzNC00MGIxLTk5NTUtNjY5ZTE5MjFkMWI1XCIsXCJldmVudElkXCI6XCJkZDIxY2FhMS1mOTBhLTQzYzQtOTNjZS05MjU1M2IyZjliZDhcIixcInRpY2tldE51bWJlclwiOm51bGwsXCJvcmRlck51bWJlclwiOlwiMlNXUy1aWFNDLTVaSFwiLFwiZXhwaXJlc1,United States,Phoenix,1,1,1,15,1,0,,below
2022-12-21,(direct) / (none),mobile,Safari,English,/event-details/winter-start-celebration,/event-details/winter-start-celebration/order/cc8519c0-9ebb-4593-a35c-2ab0267980f4/success?token=JWS.eyJraWQiOiJpb21iOUJ0eSIsImFsZyI6IkhTMjU2In0.eyJkYXRhIjoie1wiaW5zdGFuY2VJZFwiOlwiZWNkNThmYzAtOTgzNC00MGIxLTk5NTUtNjY5ZTE5MjFkMWI1XCIsXCJldmVudElkXCI6XCJkZDIxY2FhMS1mOTBhLTQzYzQtOTNjZS05MjU1M2IyZjliZDhcIixcInRpY2tldE51bWJlclwiOm51bGwsXCJvcmRlck51bWJlclwiOlwiMlNXUy1aWFNDLTVaSFwiLFwiZXhwaXJlc1,United States,Tempe,1,1,0,0,2,0,,below
2022-12-21,(direct) / (none),mobile,Safari,English,/event-details/winter-start-celebration,/winterstart,United States,Waterflow,1,1,0,1,2,0,,below
2022-12-21,(direct) / (none),mobile,Safari,English,/event-details/winter-start-celebration/order/99162b44-a2cb-4b24-ad7b-6fdb17edfac1/success,/event-details/winter-start-celebration/ticket-form?fbclid=PAAaZbz2vCd_inbIhsA4Be_XknCjXr5jBLWGolMXwUmxRumxNnIKZzf13d908,United States,(not set),1,1,0,31,1,0,,below
2022-12-21,(direct) / (none),mobile,Safari,English,/event-details/winter-start-celebration/order/cc8519c0-9ebb-4593-a35c-2ab0267980f4/success,/event-details/winter-start-celebration,United States,Cortez,1,1,0,1,1,0,,below
2022-12-21,(direct) / (none),mobile,Safari,English,/event-details/winter-start-celebration/order/cc8519c0-9ebb-4593-a35c-2ab0267980f4/success,/event-details/winter-start-celebration/order/cc8519c0-9ebb-4593-a35c-2ab0267980f4/success?token=JWS.eyJraWQiOiJpb21iOUJ0eSIsImFsZyI6IkhTMjU2In0.eyJkYXRhIjoie1wiaW5zdGFuY2VJZFwiOlwiZWNkNThmYzAtOTgzNC00MGIxLTk5NTUtNjY5ZTE5MjFkMWI1XCIsXCJldmVudElkXCI6XCJkZDIxY2FhMS1mOTBhLTQzYzQtOTNjZS05MjU1M2IyZjliZDhcIixcInRpY2tldE51bWJlclwiOm51bGwsXCJvcmRlck51bWJlclwiOlwiMlNXUy1aWFNDLTVaSFwiLFwiZXhwaXJlc1,United States,Phoenix,1,1,0,3,2,0,,below
2022-12-21,(direct) / (none),mobile,Safari,English,/event-details/winter-start-celebration/order/cc8519c0-9ebb-4593-a35c-2ab0267980f4/success%3Ftoken=,/event-details/winter-start-celebration/order/cc8519c0-9ebb-4593-a35c-2ab0267980f4/success?token=JWS.eyJraWQiOiJpb21iOUJ0eSIsImFsZyI6IkhTMjU2In0.eyJkYXRhIjoie1wiaW5zdGFuY2VJZFwiOlwiZWNkNThmYzAtOTgzNC00MGIxLTk5NTUtNjY5ZTE5MjFkMWI1XCIsXCJldmVudElkXCI6XCJkZDIxY2FhMS1mOTBhLTQzYzQtOTNjZS05MjU1M2IyZjliZDhcIixcInRpY2tldE51bWJlclwiOm51bGwsXCJvcmRlck51bWJlclwiOlwiMlNXUy1aWFNDLTVaSFwiLFwiZXhwaXJlc1,United States,Phoenix,1,1,0,1,2,0,,below
2022-12-21,(direct) / (none),mobile,Safari,English,/event-details/winter-start-celebration/pick-tickets,/event-details/winter-start-celebration/ticket-form?fbclid=PAAaZbz2vCd_inbIhsA4Be_XknCjXr5jBLWGolMXwUmxRumxNnIKZzf13d908,United States,(not set),1,1,0,32,1,0,,below
2022-12-21,(direct) / (none),mobile,Safari,English,/event-details/winter-start-celebration/pick-tickets%3Ffbclid=PAAaZbz2vCd_inbIhsA4Be_XknCjXr5jBLWGo,/event-details/winter-start-celebration/ticket-form?fbclid=PAAaZbz2vCd_inbIhsA4Be_XknCjXr5jBLWGolMXwUmxRumxNnIKZzf13d908,United States,(not set),1,1,0,0,1,0,,below
2022-12-21,(direct) / (none),mobile,Safari,English,/event-details/winter-start-celebration/ticket-form,/event-details/winter-start-celebration,United States,Cortez,1,1,0,37,1,1,,below
2022-12-21,(direct) / (none),mobile,Safari,English,/event-details/winter-start-celebration/ticket-form,/event-details/winter-start-celebration/ticket-form?fbclid=PAAaZbz2vCd_inbIhsA4Be_XknCjXr5jBLWGolMXwUmxRumxNnIKZzf13d908,United States,(not set),1,1,1,150,2,1,,below
2022-12-21,(direct) / (none),mobile,Safari,English,/event-details/youth-aerial-trapeze-ages-7-11,/?tx=8GF94373CA557570M&st=Completed&amt=20.00&cc=USD&cm=&item_number=GGZZS683ZUPJN&item_name=livelystep!%20Dance,United States,Freedom,1,1,0,0,2,0,,below
2022-12-21,(direct) / (none),mobile,Safari,English,/more,/?tx=8GF94373CA557570M&st=Completed&amt=20.00&cc=USD&cm=&item_number=GGZZS683ZUPJN&item_name=livelystep!%20Dance,United States,Freedom,1,1,0,20,2,0,,below
2022-12-21,(direct) / (none),mobile,Safari,English,/nafissa,/,United States,Durango,1,1,0,15,2,0,,below
2022-12-21,(direct) / (none),mobile,Safari,English,/videos-performances,/event-details/winter-start-celebration/order/cc8519c0-9ebb-4593-a35c-2ab0267980f4/success?token=JWS.eyJraWQiOiJpb21iOUJ0eSIsImFsZyI6IkhTMjU2In0.eyJkYXRhIjoie1wiaW5zdGFuY2VJZFwiOlwiZWNkNThmYzAtOTgzNC00MGIxLTk5NTUtNjY5ZTE5MjFkMWI1XCIsXCJldmVudElkXCI6XCJkZDIxY2FhMS1mOTBhLTQzYzQtOTNjZS05MjU1M2IyZjliZDhcIixcInRpY2tldE51bWJlclwiOm51bGwsXCJvcmRlck51bWJlclwiOlwiMlNXUy1aWFNDLTVaSFwiLFwiZXhwaXJlc1,United States,Phoenix,1,1,0,49,2,0,,below
2022-12-21,(direct) / (none),mobile,Safari,English,/winterstart,/winterstart,United States,Waterflow,1,1,1,15,2,0,,below
2022-12-21,(direct) / (none),mobile,Samsung Internet,English,/,/,United States,Albuquerque,2,2,2,4,5,2,,below
2022-12-21,(direct) / (none),mobile,Samsung Internet,English,/%3Ftx=7B842900KK0949928&st=Completed&amt=25.00&cc=USD&cm=&item_number=GGZZS683ZUPJN&item_name=livelystep!%2,/,United States,Albuquerque,1,1,0,0,1,0,,below
2022-12-21,facebook.com / referral,desktop,Chrome,English,/,/?fbclid=IwAR2H727FKz8Z8TALHcgKwrsfzW6qPMzvUpyRnzVt3prqgCehYwv8F3EmjxA,United States,Ashburn,1,1,1,0,1,0,,below
2022-12-21,facebook.com / referral,desktop,Chrome,English,/%3Ffbclid=IwAR2H727FKz8Z8TALHcgKwrsfzW6qPMzvUpyRnzVt3prqgCehYwv8F3EmjxA,/?fbclid=IwAR2H727FKz8Z8TALHcgKwrsfzW6qPMzvUpyRnzVt3prqgCehYwv8F3EmjxA,United States,Ashburn,1,1,0,0,1,0,,below
2022-12-21,google / organic,desktop,Chrome,English,/,/,United States,Tucson,3,4,2,10.25,8,0,,below
2022-12-21,google / organic,desktop,Chrome,English,/classes,/,United States,Tucson,2,2,0,35,3,3,,below
2022-12-21,google / organic,desktop,Chrome,English,/classes,/classes,United States,Casas Adobes,1,1,1,24,2,2,,below
2022-12-21,google / organic,desktop,Chrome,English,/classes,/classes,United States,Tucson,1,1,0,13,1,1,,below
2022-12-21,google / organic,desktop,Chrome,English,/classes,/event-details/winter-start-celebration,United States,Tucson,1,1,1,0,0,0,,below
2022-12-21,google / organic,desktop,Chrome,English,/classes,/events-shows,United States,Marana,1,1,0,17,2,2,,below
